,stepsize,psnr,ssim
0,0.0,27.20459024368172,96.76140225029877
1,0.0,27.20459024368172,96.76140225029877
2,0.0,27.20459024368172,96.76140225029877
3,0.0,27.20459024368172,96.76140225029877
4,0.0,27.20459024368172,96.76140225029877
