,stepsize,psnr,ssim
0,0.0,36.89790989855628,98.2728872546176
1,0.0,36.89790989855628,98.2728872546176
2,0.0,36.89790989855628,98.2728872546176
3,0.0,36.89790989855628,98.2728872546176
4,0.0,36.89790989855628,98.2728872546176
