,stepsize,psnr,ssim
0,0.0,36.1073617949761,98.04540909455845
1,0.0,36.1073617949761,98.04540909455845
2,0.0,36.1073617949761,98.04540909455845
3,0.0,36.1073617949761,98.04540909455845
4,0.0,36.1073617949761,98.04540909455845
