,stepsize,psnr,ssim
0,0.0,25.15260217713654,95.91364759066197
1,0.0,25.15260217713654,95.91364759066197
2,0.0,25.15260217713654,95.91364759066197
3,0.0,25.15260217713654,95.91364759066197
4,0.0,25.15260217713654,95.91364759066197
