,lam,psnr,ssim
0,0.1,25.461126855753534,67.90098559441718
1,0.3111111111111111,26.060745892683293,72.93397184790278
2,0.5222222222222223,26.359892310947313,74.1019523047121
3,0.7333333333333333,26.447681761609143,74.31998957084228
4,0.9444444444444444,26.31805440289123,73.80649165989625
5,1.1555555555555557,26.07980949281925,72.91909207092283
6,1.3666666666666667,25.997012529713608,72.10786990883683
