,lam,stepsize,psnr,ssim,
0,0.1,0.1,23.6240190971899,61.8613580351705,
1,0.311111111111111,0.1,23.6253903484735,61.8770014250527,
2,0.522222222222222,0.1,23.6205357970215,61.8452047433728,
3,0.733333333333333,0.1,23.6053711482323,61.778188527894,
4,0.944444444444444,0.1,23.5628296294791,61.4672182824127,
5,1.15555555555556,0.1,21.8512339810701,56.5936713603459,
6,1.36666666666667,0.1,20.3786958661519,49.7566979003639,
7,1.57777777777778,0.1,17.2126724978992,38.2790837234332,
8,1.78888888888889,0.1,17.0182928645542,38.1030946499352,
9,2,0.1,13.3337575066282,25.7362826895907,
10,0.1,0.325,23.6291287907326,61.9024094713284,BEST
11,0.311111111111111,0.325,22.5061903403825,57.9523296978915,
12,0.522222222222222,0.325,17.0167908356873,37.8348513298322,
13,0.733333333333333,0.325,16.5786163403487,36.9909745283523,
14,0.944444444444444,0.325,12.7433585538773,24.4440019053941,
15,1.15555555555556,0.325,9.43056913131631,13.4091150988582,
16,1.36666666666667,0.325,9.35565621751218,13.2352154085103,
17,1.57777777777778,0.325,9.31105348347026,13.1660539829156,
18,1.78888888888889,0.325,9.2469064637894,13.094750626554,
19,2,0.325,9.21961418058868,13.0334293937782,
20,0.1,0.55,23.6143799861316,61.8000508653197,
21,0.311111111111111,0.55,17.0900989547829,37.8150542257073,
22,0.522222222222222,0.55,9.62190871935687,13.52065069312,
23,0.733333333333333,0.55,6.28173619840392,1.79494167213373,
24,0.944444444444444,0.55,6.16123566579327,1.39805844240979,
25,1.15555555555556,0.55,6.05774265060336,1.09881081789001,
26,1.36666666666667,0.55,5.95813646520437,1.01880033157814,
27,1.57777777777778,0.55,5.91479555937204,1.06947231713043,
28,1.78888888888889,0.55,5.89698429752589,0.999260740277066,
29,2,0.55,5.85354363792073,0.877020060146789,
30,0.1,0.775,23.461605908183,61.1129262803968,
31,0.311111111111111,0.775,6.63048266211646,1.99701055857502,
32,0.522222222222222,0.775,6.28197952415293,1.31025460557948,
33,0.733333333333333,0.775,6.06643303090852,0.948919529206972,
34,0.944444444444444,0.775,5.92584843979211,0.909495577068219,
35,1.15555555555556,0.775,5.87643686884523,0.823259706231001,
36,1.36666666666667,0.775,5.85234138814538,0.69576136450543,
37,1.57777777777778,0.775,5.81559716560503,0.658533048673402,
38,1.78888888888889,0.775,5.79464155020888,0.647979319709157,
39,2,0.775,5.7609214893343,0.584921232263207,
40,0.1,1,23.1896404403962,60.1583705444014,
41,0.311111111111111,1,6.37200475545706,1.14887607532574,
42,0.522222222222222,1,6.03597457609815,0.787827104536915,
43,0.733333333333333,1,5.89985860473728,0.782354519741608,
44,0.944444444444444,1,5.84577855443425,0.676970133773428,
45,1.15555555555556,1,5.80069089430972,0.675800484088406,
46,1.36666666666667,1,5.75081994671226,0.663837359565613,
47,1.57777777777778,1,5.65799516413425,0.611084541943419,
48,1.78888888888889,1,5.55865463936338,0.437219122689385,
49,2,1,5.47182214742599,0.074306459877231,
