,lam,stepsize,psnr,ssim,
0,0.1,0.1,41.0538571587033,98.2081432985995,
1,0.311111111111111,0.1,43.2305319652921,98.7059460422449,
2,0.522222222222222,0.1,44.4309161948724,98.9567109145709,
3,0.733333333333333,0.1,45.2192545211422,99.1089628728428,
4,0.944444444444444,0.1,45.7815619671801,99.2114532542767,
5,1.15555555555556,0.1,46.2013441315487,99.2853541425993,
6,1.36666666666667,0.1,46.5227227307709,99.3410003029468,
7,1.57777777777778,0.1,46.7710739010775,99.3843101467087,
8,1.78888888888889,0.1,46.9656226943106,99.4188838489755,
9,2,0.1,47.1170305759706,99.4470104851911,
10,0.1,0.325,43.9304965466708,98.7390855885574,
11,0.311111111111111,0.325,47.2063038432926,99.2958924630917,
12,0.522222222222222,0.325,48.5706711151531,99.4711891853416,
13,0.733333333333333,0.325,49.2780558205256,99.5538468497818,
14,0.944444444444444,0.325,49.6539242038615,99.5989585395246,
15,1.15555555555556,0.325,49.8379915077355,99.625307822894,
16,1.36666666666667,0.325,49.9022509867286,99.6375177984197,
17,1.57777777777778,0.325,49.8690799869769,99.6222497898821,
18,1.78888888888889,0.325,49.5679302956418,99.3906993582323,
19,2,0.325,49.4126133951924,99.3545419239554,
20,0.1,0.55,45.6061374684596,99.0269349818675,
21,0.311111111111111,0.55,48.9504495584983,99.4865540962608,
22,0.522222222222222,0.55,50.0588530584615,99.5979055882972,
23,0.733333333333333,0.55,50.4434063040032,99.6371484773218,BEST
24,0.944444444444444,0.55,50.4674838626623,99.6137810937275,
25,1.15555555555556,0.55,49.9117475259127,99.3066114075475,
26,1.36666666666667,0.55,49.2510587559473,99.0213996929722,
27,1.57777777777778,0.55,47.0315953777995,96.7555385641151,
28,1.78888888888889,0.55,15.6686072623205,23.5471824804211,
29,2,0.55,14.8041640648256,15.7728776666296,
30,0.1,0.775,46.7440954456114,99.1989579159781,
31,0.311111111111111,0.775,49.940279982786,99.5713532207303,
32,0.522222222222222,0.775,50.6951266401504,99.6372740307443,
33,0.733333333333333,0.775,50.5163330716315,99.4903956811017,
34,0.944444444444444,0.775,49.5894624780647,99.0818318025782,
35,1.15555555555556,0.775,43.0401243428655,90.8642235403221,
36,1.36666666666667,0.775,11.9785789274279,11.5530020752846,
37,1.57777777777778,0.775,8.88699973626835,6.67449067705645,
38,1.78888888888889,0.775,8.36054668513726,4.6633117962071,
39,2,0.775,7.42639498460878,3.09469525589568,
40,0.1,1,47.5938332740008,99.3118786128169,
41,0.311111111111111,1,50.5222002351926,99.6122165971306,
42,0.522222222222222,1,50.8396078375674,99.595447450014,
43,0.733333333333333,1,42.4522620494873,90.7069073732576,
44,0.944444444444444,1,7.41214344975299,4.58449850547987,
45,1.15555555555556,1,6.24191067410909,2.80677871453079,
46,1.36666666666667,1,5.35325219907553,1.47823492666116,
47,1.57777777777778,1,4.52330712572019,0.877472647716686,
48,1.78888888888889,1,4.1699593705915,0.576195185736708,
49,2,1,3.86176955877103,0.365155333509941,
