,lam,stepsize,psnr,ssim,
0,0.1,0.1,25.0656269938829,67.1111241446731,
1,0.311111111111111,0.1,25.0967087888884,67.5669626520984,
2,0.522222222222222,0.1,25.1071766581013,67.7321878109454,
3,0.733333333333333,0.1,25.1117126678844,67.8067413537166,
4,0.944444444444444,0.1,25.1138299630067,67.8446174037939,
5,1.15555555555556,0.1,25.1157537127687,67.8687628272175,
6,1.36666666666667,0.1,25.1163477446468,67.8861377641079,
7,1.57777777777778,0.1,25.1169386854399,67.8968757998277,
8,1.78888888888889,0.1,25.1169876421631,67.9018737321997,
9,2,0.1,25.1169516588523,67.9059795921313,BEST
10,0.1,0.325,25.0349560770384,67.4990178402427,
11,0.311111111111111,0.325,24.0286059305393,63.2164113021206,
12,0.522222222222222,0.325,21.8632295279266,53.7585565177306,
13,0.733333333333333,0.325,20.6602650527633,48.5136924430111,
14,0.944444444444444,0.325,19.8825833917353,45.3195294910558,
15,1.15555555555556,0.325,19.4395708879505,43.3039809158177,
16,1.36666666666667,0.325,18.896391337406,41.1490245835655,
17,1.57777777777778,0.325,17.4042940722964,37.1959365574747,
18,1.78888888888889,0.325,14.5213376227971,29.1157237136873,
19,2,0.325,13.317489253291,26.9002253344244,
20,0.1,0.55,24.621608934772,65.8481415335401,
21,0.311111111111111,0.55,21.1377699725222,49.939902124056,
22,0.522222222222222,0.55,17.3653307015085,32.2859386022388,
23,0.733333333333333,0.55,15.9186870238409,26.0673014231265,
24,0.944444444444444,0.55,12.7907284134657,16.5985707766287,
25,1.15555555555556,0.55,7.11840963594693,2.48423189001025,
26,1.36666666666667,0.55,6.49757109782778,1.53742877997753,
27,1.57777777777778,0.55,6.21003275751393,1.30286645726979,
28,1.78888888888889,0.55,6.02224602926547,1.17044584878108,
29,2,0.55,5.86262099887059,1.00957778659452,
30,0.1,0.775,23.7489011642402,61.7270498998095,
31,0.311111111111111,0.775,18.2945886870422,36.6646460955848,
32,0.522222222222222,0.775,15.6186856167956,24.9386714093841,
33,0.733333333333333,0.775,8.34421470725206,4.93191127822726,
34,0.944444444444444,0.775,6.47715835165543,1.4349495731605,
35,1.15555555555556,0.775,6.09436818929216,1.2114907394072,
36,1.36666666666667,0.775,5.91357635397663,1.05497706168452,
37,1.57777777777778,0.775,5.81501988502637,1.0345972474631,
38,1.78888888888889,0.775,5.74068666012299,0.956132274087115,
39,2,0.775,5.66708308223475,1.01976687159401,
40,0.1,1,22.8770304816852,57.7528680427155,
41,0.311111111111111,1,16.8969734812775,30.263982902719,
42,0.522222222222222,1,12.4419566092239,15.3350062641594,
43,0.733333333333333,1,6.45578364055385,1.53145693486508,
44,0.944444444444444,1,6.07141659437579,1.19497347290162,
45,1.15555555555556,1,5.89857373609249,1.06244581054735,
46,1.36666666666667,1,5.81116061664715,0.938594924278678,
47,1.57777777777778,1,5.72021383794439,1.02123646223642,
48,1.78888888888889,1,5.65526815770829,0.975825147320421,
49,2,1,5.57390578982109,0.842374898536147,
