,lam,stepsize,psnr,ssim,
0,0.1,0.1,25.0473293770429,67.0605844837271,BEST
1,0.311111111111111,0.1,24.9540815273532,66.50270194591,
2,0.522222222222222,0.1,24.7756494328858,65.347745250142,
3,0.733333333333333,0.1,24.3856276600307,62.9419847315674,
4,0.944444444444444,0.1,23.7838103833186,60.0032465580131,
5,1.15555555555556,0.1,23.1276777956853,56.7559854779581,
6,1.36666666666667,0.1,22.2773769048428,53.1033484129799,
7,1.57777777777778,0.1,21.1061504802148,47.6818701278087,
8,1.78888888888889,0.1,20.1538492775716,43.3376444216571,
9,2,0.1,18.9114492228008,38.0048555110435,
10,0.1,0.325,24.9506062882568,66.5618224699101,
11,0.311111111111111,0.325,23.7168697061228,59.7395302384953,
12,0.522222222222222,0.325,20.0735276354466,42.9317883301749,
13,0.733333333333333,0.325,16.8376344602053,29.2724464082895,
14,0.944444444444444,0.325,10.7580703140903,12.8642815075119,
15,1.15555555555556,0.325,7.57843674062402,5.85056010227011,
16,1.36666666666667,0.325,6.99987512747425,4.25279350453189,
17,1.57777777777778,0.325,6.40770272257843,3.43564017326279,
18,1.78888888888889,0.325,6.57618567136562,2.99068686687515,
19,2,0.325,6.41974338941612,2.54118175129359,
20,0.1,0.55,24.7528507895875,65.4690061316495,
21,0.311111111111111,0.55,19.7426883908899,41.2773998421,
22,0.522222222222222,0.55,10.6221548685776,11.097792494135,
23,0.733333333333333,0.55,7.28781559661472,3.04678004872009,
24,0.944444444444444,0.55,6.87533418018814,2.1793495237356,
25,1.15555555555556,0.55,6.55342578737637,1.87777127575057,
26,1.36666666666667,0.55,6.04962856180403,1.11832868514602,
27,1.57777777777778,0.55,5.76776030274366,0.85206879296981,
28,1.78888888888889,0.55,5.69402750112654,0.719042879844898,
29,2,0.55,5.56189909462726,0.692754666301634,
30,0.1,0.775,24.4040164814187,63.561456394828,
31,0.311111111111111,0.775,15.6425381609353,25.5266953088889,
32,0.522222222222222,0.775,7.46231393909781,2.86313426162932,
33,0.733333333333333,0.775,6.52272289135867,1.76720180103661,
34,0.944444444444444,0.775,6.12335103563615,1.24677840403649,
35,1.15555555555556,0.775,5.71870676175879,0.818952749335238,
36,1.36666666666667,0.775,5.5316404821165,0.633752465676066,
37,1.57777777777778,0.775,5.41373843465597,0.598599778781793,
38,1.78888888888889,0.775,5.31316362122629,0.606881622338959,
39,2,0.775,5.25028194795309,0.536439722642445,
40,0.1,1,23.9105660953636,60.9315665166152,
41,0.311111111111111,1,9.00759882085097,6.05542463785356,
42,0.522222222222222,1,6.76024677193652,2.01245381764358,
43,0.733333333333333,1,5.98927758966055,1.14174911838694,
44,0.944444444444444,1,5.63363976152995,0.670381618500474,
45,1.15555555555556,1,5.48846351857402,0.599637320285608,
46,1.36666666666667,1,5.3149822626318,0.513808449237741,
47,1.57777777777778,1,5.23065278308678,0.526717417488464,
48,1.78888888888889,1,5.19657799721179,0.636347555541879,
49,2,1,5.16176540893233,0.506083721164837,
