,lam,stepsize,psnr,ssim,
0,0.1,0.1,24.4448321079657,63.8167153709606,
1,0.311111111111111,0.1,24.4735668847987,64.3196391584716,
2,0.522222222222222,0.1,24.4917753113982,64.6620184223812,
3,0.733333333333333,0.1,24.50371445154,64.9017630063972,
4,0.944444444444444,0.1,24.51195560908,65.0750457488913,
5,1.15555555555556,0.1,24.5176360661293,65.2041319528342,
6,1.36666666666667,0.1,24.5200111670562,65.2946527201233,
7,1.57777777777778,0.1,24.5242828558878,65.3738770773103,
8,1.78888888888889,0.1,24.5279163641168,65.4373329570435,
9,2,0.1,24.5287212311173,65.4806129711121,BEST
10,0.1,0.325,24.4827871936726,64.5888356962479,
11,0.311111111111111,0.325,24.4739071673767,65.2790047769936,
12,0.522222222222222,0.325,22.200442359594,56.2777260407121,
13,0.733333333333333,0.325,20.275135523736,50.0944661906846,
14,0.944444444444444,0.325,11.859946340277,18.1955099905684,
15,1.15555555555556,0.325,7.78144644222875,3.2565871496971,
16,1.36666666666667,0.325,6.98485030473724,2.14678752560679,
17,1.57777777777778,0.325,6.65292727165738,1.76275103245581,
18,1.78888888888889,0.325,6.44860407342962,1.55410664746299,
19,2,0.325,6.3131904612533,1.42639240950025,
20,0.1,0.55,24.47550285506,64.9577544361329,
21,0.311111111111111,0.55,20.7716301627439,50.6461654546135,
22,0.522222222222222,0.55,8.91938479589763,6.83026628512526,
23,0.733333333333333,0.55,7.20897379239924,2.51206807354457,
24,0.944444444444444,0.55,6.53301247023826,1.55381279953319,
25,1.15555555555556,0.55,6.24440653537405,1.25942180389598,
26,1.36666666666667,0.55,6.13176676468859,1.15155153504386,
27,1.57777777777778,0.55,6.06311335904101,1.19023352138403,
28,1.78888888888889,0.55,5.64963319566872,0.948681104578774,
29,2,0.55,5.44417191638817,0.779049482710164,
30,0.1,0.775,24.438414294386,65.0397669157626,
31,0.311111111111111,0.775,14.2847574489192,22.0643781346277,
32,0.522222222222222,0.775,6.99351482760309,2.14406412815643,
33,0.733333333333333,0.775,6.29351746359974,1.31828759173965,
34,0.944444444444444,0.775,6.04817986930955,1.13872303925238,
35,1.15555555555556,0.775,5.93527456829332,1.18167113387003,
36,1.36666666666667,0.775,5.53451683517101,0.966979988131883,
37,1.57777777777778,0.775,5.38179726253351,0.726162879657581,
38,1.78888888888889,0.775,5.28256134532173,0.707289752701691,
39,2,0.775,5.21710893953993,0.656862702481009,
40,0.1,1,23.9118449199155,62.6065212486684,
41,0.311111111111111,1,10.1291041895098,10.1492384518715,
42,0.522222222222222,1,6.39647392723658,1.35952970954247,
43,0.733333333333333,1,6.01148361086599,1.17815479443646,
44,0.944444444444444,1,5.69342311781268,0.998154379063081,
45,1.15555555555556,1,5.44913035751824,0.812030562591322,
46,1.36666666666667,1,5.31695387476745,0.568957292398706,
47,1.57777777777778,1,5.23006923335916,0.649213758802772,
48,1.78888888888889,1,5.18126275282045,0.604760313458544,
49,2,1,5.15376950227556,0.577605771104119,
