,stepsize,psnr,ssim
0,0.0,27.51813209911243,96.79102152969556
1,0.0,27.51813209911243,96.79102152969556
2,0.0,27.51813209911243,96.79102152969556
3,0.0,27.51813209911243,96.79102152969556
4,0.0,27.51813209911243,96.79102152969556
