,stepsize,psnr,ssim
0,0.0,33.48372612759742,88.10698855535716
1,0.0,33.48372612759742,88.10698855535716
2,0.0,33.48372612759742,88.10698855535716
3,0.0,33.48372612759742,88.10698855535716
4,0.0,33.48372612759742,88.10698855535716
