,lam,stepsize,psnr,ssim,
0,0.1,0.1,36.3551541139946,96.2011007521286,
1,0.311111111111111,0.1,36.9216488252832,96.8979954554765,
2,0.522222222222222,0.1,37.2255360939165,97.1396408986641,
3,0.733333333333333,0.1,37.436094755019,97.2710758763671,
4,0.944444444444444,0.1,37.598216996126,97.3636200359698,
5,1.15555555555556,0.1,37.7300164177189,97.434690221556,
6,1.36666666666667,0.1,37.8391666116832,97.4703482304365,
7,1.57777777777778,0.1,37.9283918164869,97.4997393153863,
8,1.78888888888889,0.1,38.0067375631268,97.5186987816857,
9,2,0.1,38.0769971664254,97.5513742076761,
10,0.1,0.325,37.5747996710924,97.1120021627791,
11,0.311111111111111,0.325,38.6034364197983,97.4619785323288,
12,0.522222222222222,0.325,39.1114931255342,97.5583541842547,BEST
13,0.733333333333333,0.325,39.3007043937876,97.4664070971208,
14,0.944444444444444,0.325,38.6548412373441,96.6676973334456,
15,1.15555555555556,0.325,37.1476735376143,93.940917882244,
16,1.36666666666667,0.325,33.367531907838,84.7922952791381,
17,1.57777777777778,0.325,21.5054333388695,47.1215214730287,
18,1.78888888888889,0.325,7.54228834435283,4.34630712616605,
19,2,0.325,7.48231345932976,7.28325923467547,
20,0.1,0.55,38.2694786085344,97.3895034355583,
21,0.311111111111111,0.55,39.0260492563476,97.2663981101897,
22,0.522222222222222,0.55,38.6123288979209,96.5204400278656,
23,0.733333333333333,0.55,36.0406254821326,92.0029256297146,
24,0.944444444444444,0.55,16.552805302635,47.7928050098452,
25,1.15555555555556,0.55,10.2664902769026,27.8225938057315,
26,1.36666666666667,0.55,10.3140284231891,9.60410106643894,
27,1.57777777777778,0.55,8.5187546282455,1.78181136180668,
28,1.78888888888889,0.55,7.37932651073037,1.30042839094267,
29,2,0.55,6.61232212379633,0.893634195071334,
30,0.1,0.775,38.7075841261908,97.4526984111851,
31,0.311111111111111,0.775,38.0160710739672,96.4176941648525,
32,0.522222222222222,0.775,30.2862074286361,80.2960236632691,
33,0.733333333333333,0.775,13.5779303758311,42.0500186999483,
34,0.944444444444444,0.775,10.7654273474923,10.8631145604013,
35,1.15555555555556,0.775,7.31551418401111,1.59653669742606,
36,1.36666666666667,0.775,5.99405950995225,0.873359948137706,
37,1.57777777777778,0.775,5.07769870299616,0.569642369559443,
38,1.78888888888889,0.775,4.62339280172359,0.50371114406059,
39,2,0.775,4.34543630012331,0.379271051666226,
40,0.1,1,39.0257592367365,97.3302023614592,
41,0.311111111111111,1,35.4222227196702,91.6933187330612,
42,0.522222222222222,1,18.8586341271384,55.7399920087184,
43,0.733333333333333,1,6.66620137746612,4.65873303327532,
44,0.944444444444444,1,4.64042220496783,1.08130285220996,
45,1.15555555555556,1,4.07134654989632,0.631439262853758,
46,1.36666666666667,1,3.7512656121363,0.331142940927585,
47,1.57777777777778,1,3.48802538761357,0.2794874036681,
48,1.78888888888889,1,3.35810561451543,0.163588215536468,
49,2,1,3.33225714813165,0.110705383738888,
